transition_id,from_grade,to_grade,minutes_since_transition,machine_speed_mpm,speed_change_rate,stock_consistency_pct,consistency_setpoint,steam_pressure_bar,steam_pressure_setpoint,headbox_pressure_kpa,headbox_pressure_setpoint,slice_opening_mm,slice_opening_setpoint,stock_flow_lpm,stock_flow_setpoint,basis_weight_target_gsm,basis_weight_actual_gsm,basis_weight_deviation_gsm
73,Grade_D_Specialty,Grade_B_Medium,28,640.21,9.51,3.512,3.449,4.808,4.786,29.36,29.43,15.78,15.77,3032.0,3105.5,70,70.63,0.629
73,Grade_D_Specialty,Grade_B_Medium,29,642.41,9.51,3.427,3.449,4.809,4.786,28.98,29.43,15.79,15.77,2960.6,3105.5,70,69.84,-0.162
73,Grade_D_Specialty,Grade_B_Medium,30,644.69,9.51,3.424,3.449,4.738,4.786,29.81,29.43,15.88,15.77,2961.8,3105.5,70,69.58,-0.419
73,Grade_D_Specialty,Grade_B_Medium,31,643.74,9.51,3.451,3.449,4.659,4.786,30.04,29.43,15.95,15.77,2974.4,3105.5,70,69.33,-0.672
73,Grade_D_Specialty,Grade_B_Medium,32,646.66,9.51,3.451,3.449,4.675,4.786,29.6,29.43,15.95,15.77,2982.4,3105.5,70,69.25,-0.746
73,Grade_D_Specialty,Grade_B_Medium,33,649.69,9.51,3.538,3.449,4.745,4.786,29.93,29.43,16.07,15.77,2968.6,3105.5,70,69.84,-0.16
73,Grade_D_Specialty,Grade_B_Medium,34,650.62,9.51,3.542,3.449,4.731,4.786,29.48,29.43,16.04,15.77,2979.9,3105.5,70,70.5,0.5
73,Grade_D_Specialty,Grade_B_Medium,35,652.1,9.51,3.436,3.449,4.758,4.786,30.1,29.43,16.02,15.77,3017.1,3105.5,70,69.69,-0.311
73,Grade_D_Specialty,Grade_B_Medium,36,654.21,9.51,3.4,3.449,4.746,4.786,29.94,29.43,16.03,15.77,3005.4,3105.5,70,69.14,-0.865
73,Grade_D_Specialty,Grade_B_Medium,37,656.2,9.51,3.428,3.449,4.756,4.786,30.26,29.43,15.99,15.77,3022.4,3105.5,70,69.7,-0.296
73,Grade_D_Specialty,Grade_B_Medium,38,657.31,9.51,3.447,3.449,4.894,4.786,30.48,29.43,16.01,15.77,3050.1,3105.5,70,69.38,-0.621
73,Grade_D_Specialty,Grade_B_Medium,39,659.12,9.51,3.493,3.449,4.891,4.786,30.35,29.43,15.91,15.77,3044.8,3105.5,70,70.08,0.079
73,Grade_D_Specialty,Grade_B_Medium,40,661.75,9.51,3.563,3.449,4.999,4.786,29.92,29.43,15.85,15.77,3032.1,3105.5,70,70.45,0.446
73,Grade_D_Specialty,Grade_B_Medium,41,661.97,9.51,3.523,3.449,5.034,4.786,29.59,29.43,15.92,15.77,3073.6,3105.5,70,70.86,0.863
73,Grade_D_Specialty,Grade_B_Medium,42,664.87,9.51,3.446,3.449,4.981,4.786,29.65,29.43,15.93,15.77,3112.5,3105.5,70,70.07,0.066
73,Grade_D_Specialty,Grade_B_Medium,43,665.65,9.51,3.442,3.449,4.934,4.786,29.21,29.43,15.87,15.77,3105.7,3105.5,70,70.79,0.79
73,Grade_D_Specialty,Grade_B_Medium,44,665.86,9.51,3.484,3.449,4.999,4.786,29.02,29.43,15.88,15.77,3120.1,3105.5,70,70.74,0.739
73,Grade_D_Specialty,Grade_B_Medium,45,667.38,9.51,3.446,3.449,5.021,4.786,28.91,29.43,15.87,15.77,3123.0,3105.5,70,70.76,0.758
73,Grade_D_Specialty,Grade_B_Medium,46,671.12,9.51,3.409,3.449,5.006,4.786,28.37,29.43,15.98,15.77,3122.4,3105.5,70,70.15,0.15
73,Grade_D_Specialty,Grade_B_Medium,47,672.61,9.51,3.419,3.449,4.944,4.786,28.95,29.43,16.01,15.77,3140.3,3105.5,70,70.02,0.022
73,Grade_D_Specialty,Grade_B_Medium,48,673.15,9.51,3.417,3.449,4.98,4.786,29.2,29.43,15.93,15.77,3153.5,3105.5,70,69.99,-0.006
73,Grade_D_Specialty,Grade_B_Medium,49,673.79,9.51,3.428,3.449,4.894,4.786,28.84,29.43,16.04,15.77,3182.8,3105.5,70,71.11,1.109
73,Grade_D_Specialty,Grade_B_Medium,50,675.75,9.51,3.463,3.449,4.876,4.786,28.76,29.43,16.08,15.77,3209.2,3105.5,70,70.77,0.767
73,Grade_D_Specialty,Grade_B_Medium,51,676.17,9.51,3.481,3.449,4.823,4.786,28.69,29.43,16.18,15.77,3168.8,3105.5,70,71.16,1.161
73,Grade_D_Specialty,Grade_B_Medium,52,678.26,9.51,3.454,3.449,4.824,4.786,28.49,29.43,16.1,15.77,3164.3,3105.5,70,70.14,0.139
73,Grade_D_Specialty,Grade_B_Medium,53,678.56,9.51,3.442,3.449,4.742,4.786,28.08,29.43,15.96,15.77,3200.2,3105.5,70,70.26,0.262
73,Grade_D_Specialty,Grade_B_Medium,54,680.7,9.51,3.443,3.449,4.776,4.786,28.68,29.43,15.97,15.77,3231.7,3105.5,70,70.26,0.257
73,Grade_D_Specialty,Grade_B_Medium,55,682.85,9.51,3.479,3.449,4.721,4.786,28.78,29.43,15.81,15.77,3215.9,3105.5,70,70.2,0.196
73,Grade_D_Specialty,Grade_B_Medium,56,683.87,9.51,3.455,3.449,4.757,4.786,28.49,29.43,15.95,15.77,3219.0,3105.5,70,69.97,-0.03
73,Grade_D_Specialty,Grade_B_Medium,57,686.07,9.51,3.504,3.449,4.781,4.786,28.18,29.43,16.11,15.77,3223.7,3105.5,70,70.09,0.086
73,Grade_D_Specialty,Grade_B_Medium,58,687.75,9.51,3.486,3.449,4.782,4.786,27.83,29.43,16.08,15.77,3191.1,3105.5,70,70.23,0.234
73,Grade_D_Specialty,Grade_B_Medium,59,689.64,9.51,3.458,3.449,4.765,4.786,28.31,29.43,15.98,15.77,3166.3,3105.5,70,69.71,-0.287
74,Grade_D_Specialty,Grade_B_Medium,0,909.58,22.36,3.269,3.07,3.351,3.716,23.71,20.88,13.42,13.41,5836.0,5949.6,70,73.11,3.106
74,Grade_D_Specialty,Grade_B_Medium,1,914.45,22.36,3.247,3.07,3.398,3.716,23.3,20.88,13.43,13.41,5861.4,5949.6,70,71.84,1.84
74,Grade_D_Specialty,Grade_B_Medium,2,916.14,22.36,3.292,3.07,3.482,3.716,22.49,20.88,13.45,13.41,5895.9,5949.6,70,72.59,2.592
74,Grade_D_Specialty,Grade_B_Medium,3,918.66,22.36,3.315,3.07,3.502,3.716,22.49,20.88,13.37,13.41,5794.9,5949.6,70,71.81,1.807
74,Grade_D_Specialty,Grade_B_Medium,4,922.66,22.36,3.275,3.07,3.558,3.716,22.77,20.88,13.35,13.41,5799.6,5949.6,70,71.16,1.157
74,Grade_D_Specialty,Grade_B_Medium,5,924.16,22.36,3.183,3.07,3.604,3.716,22.45,20.88,13.31,13.41,5798.4,5949.6,70,71.21,1.212
74,Grade_D_Specialty,Grade_B_Medium,6,928.62,22.36,3.174,3.07,3.672,3.716,21.42,20.88,13.36,13.41,5801.4,5949.6,70,71.35,1.352
74,Grade_D_Specialty,Grade_B_Medium,7,933.6,22.36,3.142,3.07,3.705,3.716,20.96,20.88,13.37,13.41,5776.5,5949.6,70,71.2,1.195
74,Grade_D_Specialty,Grade_B_Medium,8,937.41,22.36,3.189,3.07,3.657,3.716,20.74,20.88,13.32,13.41,5787.4,5949.6,70,70.95,0.953
74,Grade_D_Specialty,Grade_B_Medium,9,938.18,22.36,3.122,3.07,3.659,3.716,20.69,20.88,13.38,13.41,5824.7,5949.6,70,70.86,0.857
74,Grade_D_Specialty,Grade_B_Medium,10,939.63,22.36,3.136,3.07,3.663,3.716,20.61,20.88,13.48,13.41,5848.5,5949.6,70,71.12,1.122
74,Grade_D_Specialty,Grade_B_Medium,11,943.18,22.36,3.171,3.07,3.626,3.716,20.28,20.88,13.45,13.41,5829.1,5949.6,70,71.04,1.043
74,Grade_D_Specialty,Grade_B_Medium,12,946.65,22.36,3.155,3.07,3.611,3.716,21.0,20.88,13.52,13.41,5838.7,5949.6,70,71.0,0.996
74,Grade_D_Specialty,Grade_B_Medium,13,951.65,22.36,3.116,3.07,3.562,3.716,21.08,20.88,13.54,13.41,5862.0,5949.6,70,71.0,0.999
74,Grade_D_Specialty,Grade_B_Medium,14,954.13,22.36,3.04,3.07,3.539,3.716,21.29,20.88,13.46,13.41,5822.5,5949.6,70,70.24,0.244
74,Grade_D_Specialty,Grade_B_Medium,15,956.8,22.36,2.957,3.07,3.558,3.716,21.1,20.88,13.59,13.41,5837.4,5949.6,70,70.05,0.047
74,Grade_D_Specialty,Grade_B_Medium,16,960.13,22.36,2.941,3.07,3.541,3.716,21.51,20.88,13.63,13.41,5811.4,5949.6,70,69.22,-0.779
74,Grade_D_Specialty,Grade_B_Medium,17,962.06,22.36,3.009,3.07,3.451,3.716,21.76,20.88,13.64,13.41,5828.9,5949.6,70,69.66,-0.337
74,Grade_D_Specialty,Grade_B_Medium,18,966.84,22.36,3.022,3.07,3.386,3.716,21.19,20.88,13.48,13.41,5871.0,5949.6,70,70.3,0.299
74,Grade_D_Specialty,Grade_B_Medium,19,971.49,22.36,3.021,3.07,3.327,3.716,20.74,20.88,13.4,13.41,5877.7,5949.6,70,70.14,0.138
74,Grade_D_Specialty,Grade_B_Medium,20,976.51,22.36,3.002,3.07,3.224,3.716,20.28,20.88,13.49,13.41,5890.7,5949.6,70,69.27,-0.734
74,Grade_D_Specialty,Grade_B_Medium,21,979.35,22.36,2.973,3.07,3.191,3.716,21.17,20.88,13.62,13.41,5876.0,5949.6,70,68.57,-1.432
74,Grade_D_Specialty,Grade_B_Medium,22,982.91,22.36,2.977,3.07,3.271,3.716,21.48,20.88,13.51,13.41,5915.4,5949.6,70,69.26,-0.74
74,Grade_D_Specialty,Grade_B_Medium,23,986.99,22.36,2.975,3.07,3.362,3.716,20.48,20.88,13.56,13.41,5898.0,5949.6,70,69.45,-0.553
74,Grade_D_Specialty,Grade_B_Medium,24,991.84,22.36,2.946,3.07,3.332,3.716,20.37,20.88,13.51,13.41,5876.9,5949.6,70,69.2,-0.801
74,Grade_D_Specialty,Grade_B_Medium,25,995.38,22.36,2.984,3.07,3.314,3.716,20.04,20.88,13.49,13.41,5878.1,5949.6,70,69.19,-0.813
74,Grade_D_Specialty,Grade_B_Medium,26,997.88,22.36,3.011,3.07,3.29,3.716,20.08,20.88,13.46,13.41,5884.4,5949.6,70,69.75,-0.251
74,Grade_D_Specialty,Grade_B_Medium,27,999.66,22.36,2.898,3.07,3.288,3.716,19.7,20.88,13.21,13.41,5934.6,5949.6,70,69.07,-0.928
74,Grade_D_Specialty,Grade_B_Medium,28,1003.81,22.36,2.905,3.07,3.348,3.716,19.65,20.88,13.3,13.41,5940.8,5949.6,70,68.98,-1.017
74,Grade_D_Specialty,Grade_B_Medium,29,1007.21,22.36,2.998,3.07,3.387,3.716,19.36,20.88,13.33,13.41,5953.9,5949.6,70,69.43,-0.572
74,Grade_D_Specialty,Grade_B_Medium,30,1010.5,22.36,2.953,3.07,3.419,3.716,19.03,20.88,13.32,13.41,5936.7,5949.6,70,69.6,-0.398
74,Grade_D_Specialty,Grade_B_Medium,31,1015.72,22.36,2.91,3.07,3.443,3.716,19.09,20.88,13.37,13.41,5940.4,5949.6,70,68.96,-1.04
74,Grade_D_Specialty,Grade_B_Medium,32,1019.18,22.36,2.918,3.07,3.56,3.716,18.95,20.88,13.39,13.41,5954.1,5949.6,70,69.48,-0.516
74,Grade_D_Specialty,Grade_B_Medium,33,1022.18,22.36,3.005,3.07,3.447,3.716,18.7,20.88,13.45,13.41,5931.6,5949.6,70,69.14,-0.859
74,Grade_D_Specialty,Grade_B_Medium,34,1024.97,22.36,2.973,3.07,3.507,3.716,19.28,20.88,13.45,13.41,5959.8,5949.6,70,69.0,-0.996
74,Grade_D_Specialty,Grade_B_Medium,35,1028.42,22.36,3.052,3.07,3.582,3.716,20.02,20.88,13.4,13.41,5981.7,5949.6,70,69.87,-0.131
74,Grade_D_Specialty,Grade_B_Medium,36,1032.48,22.36,3.12,3.07,3.545,3.716,19.36,20.88,13.55,13.41,5990.7,5949.6,70,70.22,0.222
74,Grade_D_Specialty,Grade_B_Medium,37,1035.64,22.36,3.009,3.07,3.572,3.716,19.3,20.88,13.54,13.41,5987.4,5949.6,70,68.6,-1.404
74,Grade_D_Specialty,Grade_B_Medium,38,1039.59,22.36,3.026,3.07,3.603,3.716,19.39,20.88,13.53,13.41,5987.9,5949.6,70,69.99,-0.011
74,Grade_D_Specialty,Grade_B_Medium,39,1043.51,22.36,3.045,3.07,3.723,3.716,19.24,20.88,13.49,13.41,6026.4,5949.6,70,70.18,0.182
74,Grade_D_Specialty,Grade_B_Medium,40,1047.98,22.36,3.055,3.07,3.709,3.716,19.8,20.88,13.52,13.41,5980.4,5949.6,70,70.23,0.228
74,Grade_D_Specialty,Grade_B_Medium,41,1050.14,22.36,3.12,3.07,3.814,3.716,20.66,20.88,13.54,13.41,5965.8,5949.6,70,70.73,0.731
74,Grade_D_Specialty,Grade_B_Medium,42,1052.37,22.36,3.231,3.07,3.878,3.716,20.8,20.88,13.61,13.41,5951.8,5949.6,70,70.8,0.803
74,Grade_D_Specialty,Grade_B_Medium,43,1053.06,22.36,3.216,3.07,3.853,3.716,21.02,20.88,13.59,13.41,5963.5,5949.6,70,71.39,1.387
74,Grade_D_Specialty,Grade_B_Medium,44,1054.67,22.36,3.242,3.07,3.817,3.716,21.21,20.88,13.65,13.41,5987.8,5949.6,70,71.26,1.265
74,Grade_D_Specialty,Grade_B_Medium,45,1058.23,22.36,3.266,3.07,3.719,3.716,20.8,20.88,13.61,13.41,5950.7,5949.6,70,70.97,0.966
74,Grade_D_Specialty,Grade_B_Medium,46,1061.19,22.36,3.247,3.07,3.716,3.716,21.23,20.88,13.63,13.41,5948.8,5949.6,70,70.86,0.857
74,Grade_D_Specialty,Grade_B_Medium,47,1064.49,22.36,3.224,3.07,3.867,3.716,20.62,20.88,13.54,13.41,5922.1,5949.6,70,71.11,1.11
74,Grade_D_Specialty,Grade_B_Medium,48,1068.12,22.36,3.177,3.07,3.909,3.716,20.79,20.88,13.6,13.41,5954.9,5949.6,70,70.2,0.201
74,Grade_D_Specialty,Grade_B_Medium,49,1072.3,22.36,3.099,3.07,3.908,3.716,20.77,20.88,13.58,13.41,5924.3,5949.6,70,70.88,0.882
74,Grade_D_Specialty,Grade_B_Medium,50,1074.1,22.36,3.133,3.07,3.807,3.716,20.77,20.88,13.7,13.41,5985.8,5949.6,70,70.09,0.086
74,Grade_D_Specialty,Grade_B_Medium,51,1076.61,22.36,3.1,3.07,3.935,3.716,20.76,20.88,13.76,13.41,5989.7,5949.6,70,70.29,0.292
74,Grade_D_Specialty,Grade_B_Medium,52,1077.73,22.36,3.065,3.07,4.056,3.716,20.87,20.88,13.81,13.41,5950.2,5949.6,70,70.55,0.554
74,Grade_D_Specialty,Grade_B_Medium,53,1082.02,22.36,3.011,3.07,4.025,3.716,20.52,20.88,13.84,13.41,5960.1,5949.6,70,70.62,0.62
74,Grade_D_Specialty,Grade_B_Medium,54,1086.42,22.36,3.007,3.07,4.061,3.716,20.32,20.88,13.84,13.41,5909.8,5949.6,70,70.03,0.034
74,Grade_D_Specialty,Grade_B_Medium,55,1092.55,22.36,3.045,3.07,4.07,3.716,20.05,20.88,13.71,13.41,5907.2,5949.6,70,70.43,0.426
74,Grade_D_Specialty,Grade_B_Medium,56,1098.2,22.36,3.099,3.07,4.048,3.716,20.16,20.88,13.74,13.41,5878.5,5949.6,70,69.92,-0.077
74,Grade_D_Specialty,Grade_B_Medium,57,1102.45,22.36,3.099,3.07,3.943,3.716,19.39,20.88,13.78,13.41,5872.5,5949.6,70,70.53,0.527
74,Grade_D_Specialty,Grade_B_Medium,58,1105.48,22.36,3.094,3.07,3.889,3.716,19.51,20.88,13.79,13.41,5873.3,5949.6,70,70.16,0.163
74,Grade_D_Specialty,Grade_B_Medium,59,1109.57,22.36,3.125,3.07,3.807,3.716,19.64,20.88,13.71,13.41,5881.3,5949.6,70,70.8,0.799
75,Grade_A_Light,Grade_B_Medium,0,805.87,10.99,3.767,3.883,2.111,2.03,35.7,37.92,15.35,15.51,4832.3,4942.4,70,70.45,0.451
75,Grade_A_Light,Grade_B_Medium,1,809.17,10.99,3.7,3.883,2.073,2.03,36.35,37.92,15.46,15.51,4875.3,4942.4,70,70.82,0.822
75,Grade_A_Light,Grade_B_Medium,2,810.21,10.99,3.741,3.883,2.049,2.03,35.72,37.92,15.46,15.51,4832.2,4942.4,70,69.72,-0.278
75,Grade_A_Light,Grade_B_Medium,3,810.1,10.99,3.78,3.883,2.001,2.03,35.23,37.92,15.53,15.51,4828.1,4942.4,70,69.79,-0.214
75,Grade_A_Light,Grade_B_Medium,4,810.57,10.99,3.85,3.883,2.019,2.03,35.25,37.92,15.37,15.51,4902.3,4942.4,70,71.08,1.081
75,Grade_A_Light,Grade_B_Medium,5,813.95,10.99,3.818,3.883,1.99,2.03,35.68,37.92,15.32,15.51,4881.6,4942.4,70,70.64,0.636
75,Grade_A_Light,Grade_B_Medium,6,815.53,10.99,3.77,3.883,2.05,2.03,35.67,37.92,15.18,15.51,4859.3,4942.4,70,69.72,-0.276
75,Grade_A_Light,Grade_B_Medium,7,817.45,10.99,3.792,3.883,2.123,2.03,35.8,37.92,15.17,15.51,4898.7,4942.4,70,70.52,0.516
75,Grade_A_Light,Grade_B_Medium,8,818.84,10.99,3.818,3.883,2.087,2.03,35.55,37.92,15.38,15.51,4889.5,4942.4,70,70.29,0.29
75,Grade_A_Light,Grade_B_Medium,9,818.67,10.99,3.862,3.883,2.01,2.03,36.46,37.92,15.54,15.51,4909.0,4942.4,70,70.36,0.361
75,Grade_A_Light,Grade_B_Medium,10,820.09,10.99,3.862,3.883,2.036,2.03,36.64,37.92,15.61,15.51,4889.3,4942.4,70,70.84,0.837
75,Grade_A_Light,Grade_B_Medium,11,821.24,10.99,3.828,3.883,2.057,2.03,36.94,37.92,15.47,15.51,4882.6,4942.4,70,69.37,-0.628
75,Grade_A_Light,Grade_B_Medium,12,822.07,10.99,3.803,3.883,2.073,2.03,36.72,37.92,15.43,15.51,4921.2,4942.4,70,70.81,0.814
75,Grade_A_Light,Grade_B_Medium,13,822.62,10.99,3.863,3.883,2.093,2.03,36.15,37.92,15.37,15.51,4847.6,4942.4,70,70.3,0.296
75,Grade_A_Light,Grade_B_Medium,14,822.97,10.99,3.872,3.883,2.242,2.03,36.96,37.92,15.32,15.51,4831.9,4942.4,70,70.88,0.88
75,Grade_A_Light,Grade_B_Medium,15,823.42,10.99,3.923,3.883,2.389,2.03,37.33,37.92,15.44,15.51,4869.6,4942.4,70,70.78,0.78
75,Grade_A_Light,Grade_B_Medium,16,825.41,10.99,3.87,3.883,2.438,2.03,36.95,37.92,15.5,15.51,4905.2,4942.4,70,70.69,0.692
75,Grade_A_Light,Grade_B_Medium,17,826.2,10.99,3.863,3.883,2.352,2.03,37.11,37.92,15.43,15.51,4887.8,4942.4,70,70.83,0.826
75,Grade_A_Light,Grade_B_Medium,18,828.59,10.99,3.851,3.883,2.227,2.03,37.66,37.92,15.4,15.51,4944.8,4942.4,70,70.46,0.456
75,Grade_A_Light,Grade_B_Medium,19,830.4,10.99,3.833,3.883,2.226,2.03,39.08,37.92,15.38,15.51,4976.5,4942.4,70,70.55,0.552
75,Grade_A_Light,Grade_B_Medium,20,833.46,10.99,3.743,3.883,2.327,2.03,39.1,37.92,15.37,15.51,4995.7,4942.4,70,70.35,0.349
75,Grade_A_Light,Grade_B_Medium,21,833.73,10.99,3.638,3.883,2.413,2.03,38.89,37.92,15.34,15.51,4977.0,4942.4,70,70.41,0.41
75,Grade_A_Light,Grade_B_Medium,22,834.79,10.99,3.7,3.883,2.362,2.03,38.29,37.92,15.43,15.51,5001.1,4942.4,70,69.88,-0.12
75,Grade_A_Light,Grade_B_Medium,23,836.39,10.99,3.727,3.883,2.362,2.03,39.04,37.92,15.41,15.51,4987.0,4942.4,70,70.16,0.156
75,Grade_A_Light,Grade_B_Medium,24,836.91,10.99,3.659,3.883,2.344,2.03,39.14,37.92,15.42,15.51,4980.9,4942.4,70,69.55,-0.453
75,Grade_A_Light,Grade_B_Medium,25,838.86,10.99,3.694,3.883,2.347,2.03,39.15,37.92,15.46,15.51,5010.0,4942.4,70,70.28,0.281
75,Grade_A_Light,Grade_B_Medium,26,841.09,10.99,3.63,3.883,2.385,2.03,38.91,37.92,15.47,15.51,4971.5,4942.4,70,70.48,0.477
75,Grade_A_Light,Grade_B_Medium,27,839.76,10.99,3.735,3.883,2.382,2.03,38.05,37.92,15.64,15.51,4981.4,4942.4,70,69.38,-0.618
75,Grade_A_Light,Grade_B_Medium,28,840.91,10.99,3.779,3.883,2.457,2.03,37.87,37.92,15.41,15.51,5014.0,4942.4,70,70.74,0.735
75,Grade_A_Light,Grade_B_Medium,29,839.88,10.99,3.809,3.883,2.45,2.03,37.75,37.92,15.36,15.51,4991.6,4942.4,70,70.5,0.499
75,Grade_A_Light,Grade_B_Medium,30,841.95,10.99,3.857,3.883,2.287,2.03,37.86,37.92,15.41,15.51,4990.9,4942.4,70,70.43,0.426
75,Grade_A_Light,Grade_B_Medium,31,845.3,10.99,3.927,3.883,2.245,2.03,37.84,37.92,15.48,15.51,5018.1,4942.4,70,70.59,0.587
75,Grade_A_Light,Grade_B_Medium,32,845.7,10.99,3.936,3.883,2.16,2.03,37.07,37.92,15.42,15.51,5021.0,4942.4,70,71.28,1.283
75,Grade_A_Light,Grade_B_Medium,33,846.49,10.99,3.923,3.883,2.159,2.03,36.89,37.92,15.37,15.51,5021.5,4942.4,70,70.24,0.244
75,Grade_A_Light,Grade_B_Medium,34,847.22,10.99,3.908,3.883,2.168,2.03,36.39,37.92,15.37,15.51,4981.3,4942.4,70,70.26,0.257
75,Grade_A_Light,Grade_B_Medium,35,849.82,10.99,3.901,3.883,2.257,2.03,36.51,37.92,15.46,15.51,4997.3,4942.4,70,70.64,0.644
75,Grade_A_Light,Grade_B_Medium,36,849.89,10.99,3.894,3.883,2.207,2.03,36.43,37.92,15.48,15.51,4955.5,4942.4,70,70.13,0.128
75,Grade_A_Light,Grade_B_Medium,37,850.32,10.99,3.88,3.883,2.147,2.03,36.29,37.92,15.49,15.51,4943.1,4942.4,70,70.24,0.238
75,Grade_A_Light,Grade_B_Medium,38,850.63,10.99,3.839,3.883,2.26,2.03,36.18,37.92,15.33,15.51,4951.6,4942.4,70,69.98,-0.022
75,Grade_A_Light,Grade_B_Medium,39,852.57,10.99,3.84,3.883,2.274,2.03,36.31,37.92,15.33,15.51,4979.3,4942.4,70,69.54,-0.464
75,Grade_A_Light,Grade_B_Medium,40,852.63,10.99,3.803,3.883,2.153,2.03,36.28,37.92,15.3,15.51,5000.0,4942.4,70,69.96,-0.038
75,Grade_A_Light,Grade_B_Medium,41,854.02,10.99,3.794,3.883,2.08,2.03,36.8,37.92,15.42,15.51,4964.0,4942.4,70,70.34,0.344
75,Grade_A_Light,Grade_B_Medium,42,854.87,10.99,3.767,3.883,2.105,2.03,37.14,37.92,15.42,15.51,4953.1,4942.4,70,70.09,0.088
75,Grade_A_Light,Grade_B_Medium,43,855.77,10.99,3.777,3.883,2.2,2.03,36.68,37.92,15.39,15.51,4977.7,4942.4,70,70.09,0.093
75,Grade_A_Light,Grade_B_Medium,44,858.49,10.99,3.724,3.883,2.206,2.03,36.69,37.92,15.59,15.51,4994.4,4942.4,70,69.72,-0.281
75,Grade_A_Light,Grade_B_Medium,45,860.48,10.99,3.746,3.883,2.234,2.03,36.47,37.92,15.69,15.51,4956.1,4942.4,70,69.85,-0.146
75,Grade_A_Light,Grade_B_Medium,46,861.14,10.99,3.764,3.883,2.277,2.03,35.93,37.92,15.66,15.51,4918.7,4942.4,70,69.73,-0.272
75,Grade_A_Light,Grade_B_Medium,47,861.06,10.99,3.787,3.883,2.232,2.03,36.43,37.92,15.74,15.51,4921.3,4942.4,70,70.19,0.194
75,Grade_A_Light,Grade_B_Medium,48,864.37,10.99,3.752,3.883,2.302,2.03,36.56,37.92,15.64,15.51,4930.9,4942.4,70,69.82,-0.175
75,Grade_A_Light,Grade_B_Medium,49,864.33,10.99,3.713,3.883,2.378,2.03,36.81,37.92,15.74,15.51,4921.6,4942.4,70,69.51,-0.491
75,Grade_A_Light,Grade_B_Medium,50,863.95,10.99,3.781,3.883,2.375,2.03,36.76,37.92,15.66,15.51,4951.9,4942.4,70,70.09,0.086
75,Grade_A_Light,Grade_B_Medium,51,865.4,10.99,3.764,3.883,2.323,2.03,37.09,37.92,15.53,15.51,4953.0,4942.4,70,70.32,0.318
75,Grade_A_Light,Grade_B_Medium,52,866.95,10.99,3.831,3.883,2.38,2.03,37.54,37.92,15.48,15.51,4951.0,4942.4,70,70.5,0.501
75,Grade_A_Light,Grade_B_Medium,53,868.04,10.99,3.812,3.883,2.318,2.03,38.59,37.92,15.46,15.51,4976.9,4942.4,70,69.98,-0.019
75,Grade_A_Light,Grade_B_Medium,54,871.73,10.99,3.801,3.883,2.298,2.03,37.79,37.92,15.56,15.51,5006.8,4942.4,70,69.84,-0.165
75,Grade_A_Light,Grade_B_Medium,55,874.78,10.99,3.744,3.883,2.315,2.03,37.69,37.92,15.66,15.51,5006.5,4942.4,70,70.35,0.349
75,Grade_A_Light,Grade_B_Medium,56,877.92,10.99,3.746,3.883,2.29,2.03,37.27,37.92,15.62,15.51,5048.3,4942.4,70,70.33,0.329
75,Grade_A_Light,Grade_B_Medium,57,878.31,10.99,3.844,3.883,2.293,2.03,37.67,37.92,15.65,15.51,5048.2,4942.4,70,69.82,-0.176
75,Grade_A_Light,Grade_B_Medium,58,881.29,10.99,3.736,3.883,2.333,2.03,37.73,37.92,15.7,15.51,5041.6,4942.4,70,70.46,0.456
75,Grade_A_Light,Grade_B_Medium,59,882.96,10.99,3.768,3.883,2.333,2.03,38.5,37.92,15.73,15.51,4998.7,4942.4,70,69.97,-0.031
76,Grade_D_Specialty,Grade_B_Medium,0,630.32,6.07,4.0,4.086,5.385,5.438,22.8,23.32,12.3,11.88,4689.7,4636.1,70,68.99,-1.012
76,Grade_D_Specialty,Grade_B_Medium,1,632.74,6.07,3.968,4.086,5.368,5.438,23.46,23.32,12.38,11.88,4696.7,4636.1,70,70.28,0.284
76,Grade_D_Specialty,Grade_B_Medium,2,634.83,6.07,4.054,4.086,5.467,5.438,23.49,23.32,12.27,11.88,4684.2,4636.1,70,70.55,0.555
76,Grade_D_Specialty,Grade_B_Medium,3,635.68,6.07,4.007,4.086,5.491,5.438,22.85,23.32,12.24,11.88,4683.2,4636.1,70,70.33,0.326
76,Grade_D_Specialty,Grade_B_Medium,4,637.61,6.07,4.052,4.086,5.62,5.438,22.69,23.32,12.22,11.88,4683.8,4636.1,70,70.73,0.726
76,Grade_D_Specialty,Grade_B_Medium,5,637.0,6.07,3.997,4.086,5.606,5.438,22.12,23.32,12.16,11.88,4662.9,4636.1,70,70.2,0.198
76,Grade_D_Specialty,Grade_B_Medium,6,639.27,6.07,3.954,4.086,5.644,5.438,22.01,23.32,12.1,11.88,4671.8,4636.1,70,70.06,0.063
76,Grade_D_Specialty,Grade_B_Medium,7,639.11,6.07,3.951,4.086,5.521,5.438,22.3,23.32,11.83,11.88,4690.5,4636.1,70,70.17,0.172
76,Grade_D_Specialty,Grade_B_Medium,8,641.94,6.07,4.076,4.086,5.571,5.438,22.15,23.32,12.01,11.88,4655.2,4636.1,70,69.85,-0.152
76,Grade_D_Specialty,Grade_B_Medium,9,645.08,6.07,4.108,4.086,5.448,5.438,21.72,23.32,12.04,11.88,4631.5,4636.1,70,70.12,0.121
